16.355170, 0.341471, 0.072923, 0.340734, 0.074134
16.496353, 0.391666, 0.071226, 0.391631, 0.071983
16.638524, 0.441392, 0.070859, 0.441763, 0.071112
16.781693, 0.491568, 0.072112, 0.492000, 0.071723
16.925870, 0.543345, 0.075594, 0.543390, 0.074269
17.071068, 0.598251, 0.082575, 0.597284, 0.079693
17.217295, 0.658289, 0.095919, 0.655453, 0.090077
17.364565, 0.724805, 0.122710, 0.719484, 0.110450
17.512886, 0.788548, 0.176839, 0.784718, 0.151194
17.662271, 0.818153, 0.247079, 0.829607, 0.209962
17.812732, 0.841867, 0.295131, 0.865499, 0.257094
17.964280, 0.883703, 0.388548, 0.924170, 0.335479
18.116926, 0.811984, 0.527778, 0.911719, 0.482272
18.270683, 0.653215, 0.515831, 0.771943, 0.548083
18.425564, 0.621931, 0.381742, 0.697338, 0.448212
18.581579, 0.714512, 0.301534, 0.771061, 0.382684
18.738743, 0.849883, 0.289690, 0.857241, 0.383384
18.897067, 1.028034, 0.363833, 1.010542, 0.418761
19.056564, 1.215793, 0.601509, 1.209768, 0.636066
19.217248, 1.214001, 1.091495, 1.222091, 1.128250
19.379132, 0.676993, 1.493601, 0.680408, 1.551152
19.542229, 0.139651, 1.295974, 0.115363, 1.349854
19.706553, -0.136603, 1.048166, -0.168767, 1.085709
19.872118, -0.289979, 0.645875, -0.324044, 0.669237
20.038938, -0.166949, 0.335739, -0.195631, 0.348592
20.207027, -0.015376, 0.198420, -0.038168, 0.206944
20.376400, 0.099880, 0.134982, 0.080794, 0.141990
20.547072, 0.184633, 0.102248, 0.167330, 0.107854
20.719058, 0.246930, 0.081679, 0.231566, 0.085225
20.892373, 0.297533, 0.063791, 0.284534, 0.066196
21.067031, 0.342849, 0.050740, 0.331678, 0.052618
21.243050, 0.382017, 0.042224, 0.372292, 0.043749
21.420445, 0.415896, 0.036231, 0.407374, 0.037502
21.599232, 0.445708, 0.031779, 0.438212, 0.032863
21.779428, 0.472392, 0.028389, 0.465791, 0.029336
21.961049, 0.496662, 0.025806, 0.490859, 0.026656
22.144112, 0.519104, 0.023925, 0.514033, 0.024717
22.328635, 0.540255, 0.022796, 0.535882, 0.023580
22.514635, 0.560642, 0.022791, 0.556966, 0.023665
22.702131, 0.580546, 0.024972, 0.577550, 0.026203
22.891139, 0.598660, 0.031756, 0.595900, 0.033813
23.081678, 0.607830, 0.042562, 0.603733, 0.045246
23.273768, 0.606957, 0.044813, 0.602201, 0.044174
23.467426, 0.612079, 0.034793, 0.610674, 0.034176
23.662673, 0.627508, 0.028534, 0.626914, 0.028917
23.859528, 0.642851, 0.029488, 0.643000, 0.030336
24.058011, 0.655160, 0.035510, 0.656811, 0.036933
24.258142, 0.656091, 0.043704, 0.660449, 0.048623
24.459943, 0.652753, 0.037223, 0.651727, 0.049841
24.663432, 0.660926, 0.025664, 0.652369, 0.032694
24.868633, 0.676014, 0.019911, 0.668360, 0.022540
25.075567, 0.692102, 0.021776, 0.685818, 0.022546
25.284256, 0.702860, 0.032594, 0.698170, 0.032402
25.494722, 0.696404, 0.042804, 0.692886, 0.042937
25.706988, 0.688572, 0.031810, 0.685108, 0.032153
25.921077, 0.696586, 0.018765, 0.693189, 0.018672
26.137013, 0.708440, 0.013470, 0.705651, 0.012795
26.354820, 0.718429, 0.011493, 0.716615, 0.010869
26.574522, 0.727728, 0.010378, 0.726284, 0.010318
26.796145, 0.736410, 0.010914, 0.734928, 0.010863
27.019712, 0.743672, 0.012564, 0.742863, 0.012496
27.245251, 0.748597, 0.015237, 0.748240, 0.015877
27.472788, 0.749589, 0.015903, 0.749068, 0.017522
27.702348, 0.752143, 0.011059, 0.750537, 0.013059
27.933959, 0.758986, 0.007342, 0.756610, 0.008852
28.167649, 0.765952, 0.005839, 0.763554, 0.006468
28.403446, 0.772243, 0.005137, 0.770192, 0.005439
28.641378, 0.778031, 0.004705, 0.776226, 0.004892
28.881474, 0.783458, 0.004392, 0.781832, 0.004525
29.123765, 0.788608, 0.004141, 0.787119, 0.004244
29.368281, 0.793528, 0.003928, 0.792151, 0.004013
29.615051, 0.798251, 0.003742, 0.796969, 0.003814
29.864109, 0.802800, 0.003575, 0.801600, 0.003637
30.115484, 0.807191, 0.003422, 0.806065, 0.003477
30.369211, 0.811439, 0.003281, 0.810379, 0.003331
30.625322, 0.815553, 0.003150, 0.814553, 0.003195
30.883851, 0.819543, 0.003028, 0.818597, 0.003068
31.144832, 0.823416, 0.002913, 0.822521, 0.002950
31.408301, 0.827179, 0.002804, 0.826330, 0.002838
31.674292, 0.830838, 0.002702, 0.830033, 0.002733
31.942844, 0.834398, 0.002604, 0.833633, 0.002633
32.213992, 0.837864, 0.002511, 0.837136, 0.002538
32.487774, 0.841239, 0.002423, 0.840547, 0.002448
32.764230, 0.844529, 0.002339, 0.843869, 0.002362
33.043398, 0.847735, 0.002258, 0.847107, 0.002280
33.325318, 0.850863, 0.002181, 0.850264, 0.002201
33.610032, 0.853914, 0.002107, 0.853343, 0.002126
33.897582, 0.856892, 0.002037, 0.856347, 0.002054
34.188009, 0.859799, 0.001969, 0.859279, 0.001985
34.481357, 0.862638, 0.001904, 0.862142, 0.001919
34.777670, 0.865411, 0.001841, 0.864937, 0.001856
35.076995, 0.868121, 0.001781, 0.867668, 0.001795
35.379376, 0.870769, 0.001723, 0.870336, 0.001736
35.684861, 0.873358, 0.001668, 0.872944, 0.001680
35.993498, 0.875890, 0.001614, 0.875494, 0.001625
36.305335, 0.878365, 0.001562, 0.877986, 0.001573
36.620424, 0.880787, 0.001513, 0.880424, 0.001523
36.938815, 0.883156, 0.001465, 0.882809, 0.001474
37.260560, 0.885474, 0.001418, 0.885142, 0.001427
37.585712, 0.887743, 0.001374, 0.887425, 0.001382
37.914327, 0.889964, 0.001331, 0.889660, 0.001339
38.246459, 0.892138, 0.001289, 0.891847, 0.001296
38.582165, 0.894267, 0.001249, 0.893988, 0.001256
38.921504, 0.896353, 0.001210, 0.896085, 0.001217
39.264535, 0.898395, 0.001172, 0.898139, 0.001179
39.611317, 0.900395, 0.001136, 0.900150, 0.001142
39.961914, 0.902355, 0.001101, 0.902120, 0.001107
40.316388, 0.904276, 0.001067, 0.904051, 0.001072
40.674804, 0.906158, 0.001034, 0.905942, 0.001039
41.037228, 0.908002, 0.001002, 0.907796, 0.001007
41.403728, 0.909810, 0.000971, 0.909612, 0.000976
41.774373, 0.911583, 0.000942, 0.911393, 0.000946
42.149234, 0.913320, 0.000913, 0.913138, 0.000917
42.528383, 0.915024, 0.000885, 0.914849, 0.000889
42.911893, 0.916694, 0.000858, 0.916527, 0.000862
43.299841, 0.918333, 0.000832, 0.918172, 0.000835
43.692305, 0.919939, 0.000806, 0.919785, 0.000810
44.089363, 0.921515, 0.000782, 0.921368, 0.000785
44.491096, 0.923061, 0.000758, 0.922920, 0.000761
44.897588, 0.924578, 0.000735, 0.924442, 0.000738
45.308924, 0.926065, 0.000712, 0.925935, 0.000715
45.725191, 0.927525, 0.000691, 0.927400, 0.000693
46.146477, 0.928957, 0.000670, 0.928837, 0.000672
46.572876, 0.930363, 0.000649, 0.930248, 0.000651
47.004479, 0.931742, 0.000629, 0.931632, 0.000631
47.441382, 0.933095, 0.000610, 0.932990, 0.000612
47.883685, 0.934424, 0.000591, 0.934323, 0.000593
48.331488, 0.935728, 0.000573, 0.935631, 0.000575
48.784894, 0.937007, 0.000556, 0.936914, 0.000558
49.244009, 0.938264, 0.000539, 0.938174, 0.000540
49.708941, 0.939497, 0.000522, 0.939411, 0.000524
50.179802, 0.940708, 0.000506, 0.940626, 0.000508
50.656705, 0.941896, 0.000491, 0.941818, 0.000492
51.139769, 0.943063, 0.000476, 0.942988, 0.000477
51.629112, 0.944209, 0.000461, 0.944137, 0.000462
52.124858, 0.945334, 0.000447, 0.945265, 0.000448
52.627135, 0.946439, 0.000433, 0.946372, 0.000434
53.136071, 0.947524, 0.000420, 0.947460, 0.000421
53.651799, 0.948589, 0.000407, 0.948528, 0.000408
54.174458, 0.949635, 0.000394, 0.949576, 0.000395
54.704187, 0.950662, 0.000382, 0.950606, 0.000383
55.241131, 0.951671, 0.000370, 0.951617, 0.000371
55.785439, 0.952662, 0.000358, 0.952610, 0.000359
56.337262, 0.953635, 0.000347, 0.953586, 0.000348
56.896758, 0.954591, 0.000336, 0.954544, 0.000337
57.464087, 0.955529, 0.000326, 0.955484, 0.000326
58.039416, 0.956451, 0.000315, 0.956408, 0.000316
58.622915, 0.957357, 0.000305, 0.957315, 0.000306
59.214759, 0.958246, 0.000296, 0.958207, 0.000296
59.815128, 0.959120, 0.000286, 0.959082, 0.000287
60.424208, 0.959978, 0.000277, 0.959942, 0.000278
61.042191, 0.960821, 0.000268, 0.960786, 0.000269
61.669271, 0.961649, 0.000260, 0.961616, 0.000260
62.305653, 0.962463, 0.000251, 0.962431, 0.000252
62.951543, 0.963261, 0.000243, 0.963231, 0.000244
63.607159, 0.964046, 0.000235, 0.964017, 0.000236
64.272719, 0.964817, 0.000228, 0.964789, 0.000228
64.948453, 0.965574, 0.000220, 0.965547, 0.000221
65.634595, 0.966318, 0.000213, 0.966292, 0.000214
66.331388, 0.967048, 0.000206, 0.967024, 0.000207
67.039082, 0.967766, 0.000199, 0.967743, 0.000200
67.757935, 0.968471, 0.000193, 0.968449, 0.000193
68.488212, 0.969163, 0.000186, 0.969142, 0.000187
69.230189, 0.969844, 0.000180, 0.969823, 0.000181
69.984148, 0.970512, 0.000174, 0.970492, 0.000174
70.750382, 0.971168, 0.000168, 0.971149, 0.000169
71.529194, 0.971812, 0.000163, 0.971794, 0.000163
72.320895, 0.972445, 0.000157, 0.972428, 0.000157
73.125808, 0.973067, 0.000152, 0.973051, 0.000152
73.944268, 0.973678, 0.000147, 0.973662, 0.000147
74.776618, 0.974277, 0.000142, 0.974263, 0.000142
75.623216, 0.974867, 0.000137, 0.974852, 0.000137
76.484429, 0.975445, 0.000132, 0.975432, 0.000132
77.360642, 0.976013, 0.000127, 0.976000, 0.000128
78.252247, 0.976571, 0.000123, 0.976559, 0.000123
79.159655, 0.977119, 0.000119, 0.977107, 0.000119
80.083289, 0.977657, 0.000114, 0.977646, 0.000115
81.023590, 0.978185, 0.000110, 0.978175, 0.000110
81.981011, 0.978704, 0.000106, 0.978694, 0.000107
82.956025, 0.979213, 0.000103, 0.979204, 0.000103
83.949120, 0.979713, 0.000099, 0.979704, 0.000099
84.960806, 0.980204, 0.000095, 0.980196, 0.000095
85.991609, 0.980686, 0.000092, 0.980678, 0.000092
87.042075, 0.981159, 0.000088, 0.981152, 0.000088
88.112773, 0.981624, 0.000085, 0.981616, 0.000085
89.204294, 0.982080, 0.000082, 0.982073, 0.000082
90.317250, 0.982527, 0.000079, 0.982521, 0.000079
91.452278, 0.982967, 0.000076, 0.982960, 0.000076
92.610043, 0.983398, 0.000073, 0.983392, 0.000073
93.791235, 0.983821, 0.000070, 0.983815, 0.000070
94.996571, 0.984236, 0.000068, 0.984230, 0.000068
96.226800, 0.984643, 0.000065, 0.984638, 0.000065
97.482701, 0.985043, 0.000062, 0.985038, 0.000062
98.765086, 0.985435, 0.000060, 0.985430, 0.000060
100.074801, 0.985820, 0.000058, 0.985815, 0.000058
